date,open,close,high,low,volume,amount
2020-03-17,1232.87,1203.29,1239.38,1152.05,26082355,58882046208.0
2020-03-18,1216.59,1174.93,1243.03,1174.01,26068393,58282020096.0
2020-03-19,1172.6,1210.81,1223.68,1148.73,26881256,61233334272.0
2020-03-20,1226.18,1207.76,1228.17,1182.07,22065283,50435248128.0
2020-03-23,1161.6,1139.93,1186.59,1132.67,21196000,46705964800.0
2020-03-24,1169.39,1157.73,1172.46,1104.95,24046688,50838494464.0
2020-03-25,1191.49,1192.8,1202.2,1176.83,22956944,51808612608.0
2020-03-26,1177.99,1164.54,1188.63,1163.45,16698705,35717920768.0
2020-03-27,1184.16,1148.88,1186.09,1148.48,15591365,34289675776.0
2020-03-30,1120.83,1114.21,1130.59,1086.73,17760066,38226220288.0
2020-03-31,1131.17,1104.16,1132.93,1102.67,13490285,30116325376.0
2020-04-01,1097.16,1101.42,1133.5,1094.04,15377394,33475792384.0
2020-04-02,1101.6,1158.69,1158.72,1101.6,18347672,43093322752.0
2020-04-03,1150.05,1138.03,1155.73,1132.58,15657550,38505986816.0
2020-04-07,1170.89,1173.67,1176.88,1162.74,18326410,41368043008.0
2020-04-08,1167.37,1184.08,1191.78,1164.12,18635159,39745545728.0
2020-04-09,1197.13,1186.2,1198.49,1181.76,16268184,32102121472.0
2020-04-10,1185.83,1141.36,1185.83,1138.7,22998792,42477481472.0
2020-04-13,1126.94,1109.76,1129.19,1105.32,14641032,27902046464.0
2020-04-14,1122.41,1149.45,1149.45,1122.41,16579858,32284015104.0
2020-04-15,1152.55,1151.56,1172.9,1146.87,17051501,35935820800.0
2020-04-16,1139.26,1159.76,1164.23,1132.24,14799732,29173941760.0
2020-04-17,1175.49,1173.87,1196.9,1170.37,19952088,45106675712.0
2020-04-20,1175.02,1196.39,1196.49,1172.12,16257971,37284331776.0
2020-04-21,1187.33,1189.67,1189.95,1166.41,16002041,35382807552.0
2020-04-22,1176.13,1190.13,1190.13,1171.68,11769686,25664480000.0
2020-04-23,1194.07,1167.17,1194.52,1166.17,12887208,26498401792.0
2020-04-24,1167.76,1142.19,1178.43,1137.22,11651886,26202720000.0
