date,open,close,high,low,volume,amount
2021-03-02,7107.65,7025.0,7139.54,6961.69,2666907520,25112139008.0
2021-03-03,7037.11,7343.11,7356.77,7030.64,4291056448,39434588160.0
2021-03-04,7292.69,7286.07,7397.43,7246.05,3876901984,31525184512.0
2021-03-05,7237.53,7227.56,7282.4,7096.69,3523303616,29273971200.0
2021-03-08,7247.92,7107.66,7316.8,7104.05,3680012352,29350895104.0
2021-03-09,7127.68,6972.95,7197.3,6947.07,3708321472,30789621760.0
2021-03-10,6997.26,6941.53,7004.3,6920.12,2610616304,22569889536.0
2021-03-11,7012.5,7158.19,7211.15,7012.5,3326561632,29020438784.0
2021-03-12,7169.78,7232.02,7255.08,7158.49,2865196384,24379218176.0
2021-03-15,7221.85,7294.29,7405.64,7217.1,3314832000,29626247680.0
2021-03-16,7320.62,7378.99,7449.21,7294.91,2655382224,24012595200.0
2021-03-17,7345.64,7263.34,7345.79,7228.97,2270406032,19751301632.0
2021-03-18,7265.06,7284.2,7314.72,7227.2,1951043152,17062308608.0
2021-03-19,7275.21,7067.51,7302.33,7045.04,2997516096,25975005184.0
2021-03-22,7078.14,7213.06,7264.08,7078.14,2239572272,21553770240.0
2021-03-23,7211.65,7179.81,7263.92,7132.18,1958052096,16895372288.0
2021-03-24,7180.97,7065.42,7185.7,7046.5,2042911984,18151538944.0
2021-03-25,7101.03,7020.03,7125.9,7004.21,1870360624,16296211456.0
2021-03-26,7055.3,7089.36,7101.67,7023.9,2164027840,18448873472.0
2021-03-29,7098.31,7122.8,7132.6,7048.56,2811161568,22568835840.0
2021-03-30,7123.78,7175.98,7175.98,7083.79,2250693968,18718536448.0
2021-03-31,7158.95,7199.23,7219.41,7099.6,2865707296,22156580352.0
2021-04-01,7203.43,7175.63,7205.96,7138.35,1700475008,13244930048.0
2021-04-02,7182.48,7087.6,7182.48,7066.67,1971664288,15892917504.0
2021-04-06,7094.13,7105.9,7135.63,7080.95,1397037744,11792926976.0
2021-04-07,7111.58,7085.12,7119.4,7044.17,1784112304,14228697088.0
2021-04-08,7068.61,7067.34,7084.97,7044.45,1468595776,11091021824.0
2021-04-09,7077.35,7031.11,7077.35,7012.44,1476374096,11325819392.0
2021-04-12,7022.83,7009.75,7038.29,6973.1,1838379408,14645815040.0
2021-04-13,7024.88,6980.31,7064.19,6952.19,1741350176,14356402944.0
2021-04-14,6991.1,6893.96,6993.74,6886.68,1688286016,15856127488.0
2021-04-15,6898.06,6829.39,6898.06,6768.99,1790209760,18726559488.0
2021-04-16,6837.69,6844.5,6849.76,6793.64,1296990064,11739978240.0
2021-04-19,6843.38,6949.19,6955.81,6796.75,1913566624,18886819584.0
2021-04-20,6919.2,6973.69,7017.94,6917.25,1637985120,14787109888.0
2021-04-21,6992.02,7095.42,7124.5,6992.02,1852108336,19791897600.0
2021-04-22,7109.16,7026.8,7113.0,7001.61,1737793680,15038645504.0
2021-04-23,7030.8,7059.6,7092.5,7010.25,1478980432,13425853440.0
2021-04-26,7117.52,6993.92,7144.4,6981.45,1752730960,18859432960.0
2021-04-27,6990.84,6992.54,7015.4,6962.8,1300118384,11024433408.0
2021-04-28,7014.02,6983.95,7014.02,6938.17,1501669728,13328407808.0
2021-04-29,7000.02,7115.99,7123.34,6987.0,2422954880,20192653568.0
2021-04-30,7088.41,6999.42,7088.9,6949.56,3491205328,26290803968.0
2021-05-06,6980.69,7069.25,7118.09,6980.69,2129929440,18613234688.0
2021-05-07,7088.93,7146.85,7212.63,7060.21,2476887952,21693562368.0
2021-05-10,7143.83,7099.73,7144.71,7029.1,2108011392,17298196736.0
2021-05-11,7065.14,7122.83,7129.79,7060.37,1642521824,13796438528.0
2021-05-12,7107.93,7155.55,7217.79,7103.51,2024254880,16808599808.0
2021-05-13,7131.8,7120.28,7182.74,7089.33,1605131488,13505341184.0
2021-05-14,7138.28,7211.57,7216.85,7066.14,1955554752,16978831616.0
2021-05-17,7196.16,7229.7,7298.87,7177.09,1896695984,16735574016.0
2021-05-18,7236.76,7215.74,7242.58,7182.59,1344672448,11043649024.0
2021-05-19,7209.93,7106.85,7209.93,7077.96,1631219456,15479813376.0
2021-05-20,7098.86,7176.88,7177.06,7050.69,1683613152,14288652800.0
2021-05-21,7189.39,7082.44,7200.28,7065.08,1581697520,14429826304.0
2021-05-24,7082.67,7089.82,7132.96,7065.45,1333173712,12446858240.0
2021-05-25,7096.29,7348.13,7358.03,7077.26,3158470672,29155310592.0
2021-05-26,7355.49,7408.04,7442.25,7335.15,2663626960,23513417984.0
2021-05-27,7379.96,7347.79,7415.31,7297.54,2089486832,18378977280.0
2021-05-28,7348.95,7364.57,7395.33,7315.63,2131896096,16375366912.0
2021-05-31,7355.88,7326.59,7358.28,7269.83,2078153760,16748369408.0
2021-06-01,7295.22,7265.61,7295.29,7229.96,1965922512,16998887680.0
2021-06-02,7261.88,7269.54,7271.06,7197.78,2252012960,16977399040.0
2021-06-03,7263.87,7217.87,7331.16,7217.87,2078715824,16900366336.0
2021-06-04,7206.52,7290.53,7366.72,7201.68,2255807920,19423857664.0
2021-06-07,7285.01,7248.79,7285.01,7207.3,1903686592,13966077440.0
2021-06-08,7241.15,7245.24,7291.07,7179.98,2071938736,16613174272.0
2021-06-09,7230.24,7218.11,7262.55,7205.65,1715267312,13755990016.0
2021-06-10,7225.8,7198.21,7298.82,7192.85,2032060880,16948248832.0
2021-06-11,7207.49,7129.13,7214.3,7074.86,2442878064,21938268928.0
2021-06-15,7102.36,7023.15,7104.91,6990.52,2140736480,18109305600.0
2021-06-16,7021.31,7063.5,7107.03,7010.62,1739823232,14741864960.0
2021-06-17,7039.81,7016.41,7089.26,7013.77,1656254448,12929804288.0
2021-06-18,6998.17,6937.77,7015.7,6911.89,1784208192,15654345472.0
2021-06-21,6922.24,6862.74,6922.24,6843.3,1876942880,16641797888.0
2021-06-22,6883.73,6951.69,6966.95,6882.86,1821171664,17262330880.0
2021-06-23,6947.87,6928.41,6967.83,6907.85,1697219760,14528297216.0
2021-06-24,6918.29,6958.11,6958.11,6893.83,1532472784,12590756096.0
2021-06-25,6956.56,7038.65,7057.09,6954.79,1977674912,17072143360.0
2021-06-28,7029.46,6913.68,7033.36,6883.96,1847294912,18001207552.0
2021-06-29,6861.85,6837.9,6901.54,6819.45,1647382784,15572730368.0
2021-06-30,6855.37,6900.25,6928.93,6855.1,1335477808,12680187136.0
2021-07-01,6927.46,7020.53,7020.97,6902.38,1899805312,19078917888.0
2021-07-02,6962.02,6858.23,6963.52,6843.75,1997245056,20474002432.0
2021-07-05,6852.5,6863.39,6868.22,6760.2,1776634720,15770700800.0
2021-07-06,6831.75,6899.48,6916.01,6809.33,1809021184,15781104384.0
2021-07-07,6888.36,6878.77,6941.39,6855.04,1578261456,13329567232.0
2021-07-08,6914.03,6700.02,6914.03,6676.82,2460177872,26790190592.0
2021-07-09,6675.44,6624.14,6717.34,6611.02,2001281648,18605394176.0
2021-07-12,6684.37,6596.56,6700.95,6567.25,2723602800,23696047616.0
2021-07-13,6561.33,6580.47,6613.43,6494.46,2027047584,16582566400.0
2021-07-14,6573.41,6470.15,6573.41,6448.98,2348786368,19596843264.0
2021-07-15,6464.74,6635.69,6643.89,6459.99,2357742944,21449142784.0
2021-07-16,6601.96,6595.21,6646.88,6572.5,1680684032,13930230016.0
2021-07-19,6595.85,6591.53,6609.51,6492.87,1739996320,14269291520.0
2021-07-20,6561.63,6504.17,6582.77,6487.22,1416582528,12573325568.0
2021-07-21,6488.01,6446.91,6521.22,6423.72,1625983184,14531514624.0
2021-07-22,6440.86,6483.12,6541.53,6428.86,1552834784,14259742976.0
2021-07-23,6480.53,6455.22,6491.65,6419.09,1483407120,12510668288.0
2021-07-26,6426.54,6250.56,6426.54,6244.87,2296581200,20077613312.0
2021-07-27,6253.57,6083.31,6272.63,6066.12,2302378976,20386361344.0
2021-07-28,6095.53,6151.02,6193.47,6095.53,2268495936,18584340992.0
2021-07-29,6185.9,6109.74,6186.39,6100.35,1794821168,15140286208.0
2021-07-30,6090.29,6018.06,6090.29,5988.65,1704661728,14373219328.0
2021-08-02,6006.57,6103.2,6139.44,5934.86,2272388736,18805502464.0
2021-08-03,6083.54,6071.52,6092.94,6024.4,1576975248,13266568448.0
2021-08-04,6073.86,6020.64,6078.99,6006.72,1402621216,12210089216.0
2021-08-05,6004.02,6008.82,6059.88,5980.02,1285970016,10695801600.0
2021-08-06,5990.13,6028.9,6031.71,5945.45,1340100960,11632427520.0
2021-08-09,6026.68,6184.24,6237.55,6024.8,2146093040,20477537024.0
2021-08-10,6183.84,6303.45,6318.9,6153.69,1957725248,18666880256.0
2021-08-11,6308.47,6360.49,6433.53,6307.36,2502461200,20578082304.0
2021-08-12,6346.98,6331.7,6384.71,6323.26,1275743552,11474159360.0
2021-08-13,6327.46,6337.14,6350.29,6293.28,1157391680,10804024064.0
2021-08-16,6360.9,6328.76,6371.01,6282.65,1402553776,14074453760.0
2021-08-17,6322.93,6269.3,6381.93,6261.55,1748546048,14436346880.0
2021-08-18,6275.45,6475.28,6523.29,6268.59,2544130080,25043112960.0
2021-08-19,6451.45,6348.49,6464.56,6323.0,1760472736,16154959872.0
2021-08-20,6345.41,6304.58,6380.95,6218.53,1904431696,17847246848.0
2021-08-23,6310.45,6306.9,6365.18,6301.87,1453379920,13525959680.0
2021-08-24,6313.34,6328.75,6378.41,6279.51,1597955168,14308815360.0
2021-08-25,6333.23,6270.25,6349.84,6254.4,1576439360,13079718912.0
2021-08-26,6278.6,6179.98,6279.74,6175.27,1549120768,14992291328.0
2021-08-27,6179.94,6197.97,6245.59,6175.84,1363768320,12039908352.0
2021-08-30,6189.44,6095.8,6192.45,6059.72,2181368112,20133167872.0
2021-08-31,6097.73,6183.89,6188.87,6081.58,2233135552,18113722624.0
2021-09-01,6166.85,6326.05,6337.22,6149.38,3404716528,27554676992.0
2021-09-02,6327.27,6384.59,6389.01,6318.06,2264222736,21558562048.0
2021-09-03,6397.44,6396.71,6456.15,6293.34,2607171104,20771396352.0
2021-09-06,6366.39,6388.26,6444.66,6359.02,2053485792,16719608320.0
2021-09-07,6400.99,6502.94,6524.5,6351.91,2715332368,22533068800.0
2021-09-08,6492.67,6494.65,6557.89,6473.94,2468151152,19595739648.0
2021-09-09,6468.75,6470.94,6498.2,6428.31,2076964288,15430758144.0
2021-09-10,6465.21,6613.82,6674.88,6461.88,3547704992,30966660096.0
2021-09-13,6589.78,6603.69,6629.2,6553.42,2502246096,20356001024.0
2021-09-14,6612.28,6425.64,6631.64,6411.6,2845327024,22039219968.0
2021-09-15,6407.5,6374.67,6437.6,6340.51,1876636576,15352486912.0
2021-09-16,6362.74,6313.78,6406.5,6303.97,2341829216,17738613504.0
2021-09-17,6312.25,6325.1,6348.61,6289.29,1832735712,14338198272.0
2021-09-22,6156.96,6188.28,6217.47,6119.82,2448960640,21519176192.0
2021-09-23,6216.75,6188.17,6284.84,6168.63,1984444256,16873581312.0
2021-09-24,6178.32,6140.15,6203.14,6133.32,1715449488,13761913856.0
2021-09-27,6122.59,6140.68,6169.76,6084.97,1947544880,16121407744.0
2021-09-28,6136.98,6243.94,6271.32,6136.98,2089679328,17530395136.0
2021-09-29,6207.13,6300.63,6343.89,6183.03,2217264144,19100364544.0
2021-09-30,6289.44,6233.66,6289.44,6207.75,1675608752,13999993344.0
2021-10-08,6250.79,6334.68,6345.44,6250.79,1990140176,16366515968.0
2021-10-11,6377.85,6476.44,6539.78,6377.85,2403548736,22477806592.0
2021-10-12,6453.15,6478.37,6537.26,6434.19,2020721840,17430848768.0
2021-10-13,6468.29,6467.5,6498.53,6406.17,1407647600,12280483840.0
