date,open,close,high,low,volume,amount
2021-04-07,1394.28,1390.73,1394.68,1371.14,2694146176,27738580224.0
2021-04-08,1389.0,1398.34,1405.11,1381.96,2594358816,26617798144.0
2021-04-09,1397.64,1381.22,1399.29,1373.62,2724701472,27892350720.0
2021-04-12,1383.16,1336.89,1383.16,1331.19,3022397008,36830920192.0
2021-04-13,1335.94,1338.26,1353.49,1333.32,2181649408,24784193024.0
2021-04-14,1338.54,1355.58,1360.44,1338.54,1826575456,21113613568.0
2021-04-15,1359.57,1360.04,1360.85,1340.11,1693895680,19290491904.0
2021-04-16,1362.69,1363.91,1366.51,1350.44,2135579664,24038469632.0
2021-04-19,1365.14,1396.38,1402.18,1358.17,2599807584,31468110848.0
2021-04-20,1392.56,1404.76,1412.53,1391.3,2140564896,28526694656.0
2021-04-21,1394.48,1401.27,1405.53,1382.92,1945547536,23021665536.0
2021-04-22,1409.48,1397.01,1411.97,1391.18,1915093904,21989188096.0
2021-04-23,1396.87,1407.74,1411.11,1389.17,1679991888,21917008384.0
2021-04-26,1411.07,1416.74,1443.76,1410.82,2480319056,33215368192.0
2021-04-27,1415.13,1409.37,1417.83,1394.69,1944345104,25511002112.0
2021-04-28,1406.03,1426.66,1426.66,1394.41,2181782384,26141537792.0
2021-04-29,1423.92,1424.56,1427.25,1409.85,2323216320,28438200064.0
2021-04-30,1418.66,1410.21,1419.16,1399.5,2573878832,31766218240.0
2021-05-06,1415.29,1436.98,1444.4,1415.29,3116919856,34858653184.0
2021-05-07,1442.35,1455.86,1476.42,1440.2,3623013440,42150732544.0
2021-05-10,1468.58,1461.49,1473.52,1448.82,3688419664,42038740224.0
2021-05-11,1442.42,1428.44,1442.68,1397.42,3577566080,40096532480.0
2021-05-12,1418.74,1442.75,1445.23,1417.15,2820130560,29906435840.0
2021-05-13,1425.45,1402.18,1429.72,1397.32,2853890352,32515904768.0
2021-05-14,1404.51,1410.24,1410.77,1388.32,2569287136,29622033920.0
2021-05-17,1408.97,1439.59,1447.5,1408.67,2531189264,32592464896.0
2021-05-18,1445.11,1450.58,1452.88,1442.18,2167344240,24885410816.0
2021-05-19,1446.04,1444.11,1446.44,1433.12,1979446752,23628266496.0
2021-05-20,1425.08,1413.47,1426.73,1402.71,2779523184,32839543040.0
2021-05-21,1416.79,1407.72,1421.41,1398.26,1938096400,23144808704.0
2021-05-24,1411.08,1414.03,1415.63,1400.49,2183527792,22947728640.0
2021-05-25,1417.85,1445.24,1446.34,1408.54,2356275840,28659203840.0
2021-05-26,1452.83,1461.41,1465.63,1451.6,2766556016,32028220416.0
2021-05-27,1458.87,1475.91,1476.89,1456.62,2853024048,34897923328.0
2021-05-28,1481.11,1470.34,1494.7,1464.25,2437086080,32194940928.0
2021-05-31,1472.03,1480.27,1480.27,1464.84,2175968720,30461366784.0
2021-06-01,1476.92,1520.7,1522.38,1459.6,2883275504,38869181696.0
2021-06-02,1524.69,1522.18,1535.74,1513.02,3138181216,39254626048.0
2021-06-03,1522.68,1508.6,1532.56,1508.5,2744149360,34965937408.0
2021-06-04,1500.4,1516.31,1525.91,1494.84,2493490720,31251118848.0
2021-06-07,1519.7,1522.68,1532.57,1511.66,2500985120,30511882752.0
2021-06-08,1518.73,1500.74,1528.66,1490.58,2240258192,28815892992.0
2021-06-09,1501.3,1529.14,1537.2,1496.18,2975098432,35614452480.0
2021-06-10,1524.7,1538.09,1542.36,1520.77,2441108800,32738018304.0
2021-06-11,1540.71,1535.18,1544.94,1530.32,3049989680,38486439680.0
2021-06-15,1543.16,1519.33,1550.38,1515.61,2622323424,33631040512.0
2021-06-16,1521.02,1488.07,1522.55,1487.01,2257653536,29121054976.0
2021-06-17,1479.41,1481.1,1490.0,1473.97,1964042960,24961189120.0
2021-06-18,1478.76,1468.28,1478.91,1460.6,2258612256,31145931776.0
2021-06-21,1465.98,1462.46,1472.07,1454.22,2170655152,28402401280.0
2021-06-22,1470.21,1479.93,1488.76,1469.86,2175379008,27344364800.0
2021-06-23,1491.99,1497.23,1500.74,1476.83,2100069520,32709702400.0
2021-06-24,1499.88,1500.27,1509.91,1487.01,2089704608,30348631296.0
2021-06-25,1507.4,1546.11,1548.58,1507.4,2691645872,39115281920.0
2021-06-28,1545.18,1541.33,1545.99,1529.83,2714155728,38362067712.0
2021-06-29,1539.78,1535.05,1549.56,1531.33,2404213824,33898287872.0
2021-06-30,1539.93,1541.06,1543.45,1528.76,1894998848,28348145152.0
2021-07-01,1545.95,1516.54,1547.38,1513.43,1997474432,29255905024.0
2021-07-02,1509.5,1495.87,1513.22,1494.13,1957491168,28603172864.0
2021-07-05,1505.5,1518.51,1518.51,1493.08,2032201968,33618890240.0
2021-07-06,1527.94,1552.7,1564.44,1527.6,2535444848,41908236544.0
2021-07-07,1531.49,1558.65,1559.7,1524.2,2624362912,38792783360.0
2021-07-08,1557.49,1540.28,1574.46,1537.77,2750927104,39974876160.0
2021-07-09,1536.29,1567.79,1571.23,1522.47,2601559936,41806141184.0
2021-07-12,1579.84,1601.58,1613.2,1577.3,2997795968,51277273344.0
2021-07-13,1600.9,1613.33,1614.74,1590.65,2651781504,42415518464.0
2021-07-14,1611.19,1603.47,1622.45,1594.2,2929457632,46652554240.0
2021-07-15,1599.97,1634.9,1636.95,1599.97,2793822432,45912161536.0
2021-07-16,1637.47,1617.13,1645.5,1616.31,3112144288,49475437312.0
2021-07-19,1618.9,1597.52,1626.1,1587.99,2984871968,46494809856.0
2021-07-20,1575.78,1596.15,1597.18,1562.34,2945684016,43023900672.0
2021-07-21,1607.32,1621.21,1626.87,1604.18,2934054304,43777784832.0
2021-07-22,1631.45,1642.38,1643.56,1621.0,3407750656,48823606784.0
2021-07-23,1647.33,1624.13,1660.41,1620.32,3750554160,52576621824.0
2021-07-26,1626.96,1605.85,1632.71,1573.44,3397309824,47229218304.0
2021-07-27,1611.27,1552.85,1631.23,1552.82,3645570736,51459697920.0
2021-07-28,1539.12,1533.99,1554.22,1509.28,3273429648,44408407552.0
2021-07-29,1565.44,1581.96,1583.19,1546.7,2923845808,43454322176.0
2021-07-30,1582.42,1560.7,1591.16,1543.97,2904428192,43201264384.0
2021-08-02,1554.94,1613.49,1613.49,1553.23,3225814640,52513121536.0
2021-08-03,1610.38,1606.1,1616.27,1587.55,2724927808,43570365696.0
2021-08-04,1599.54,1642.65,1642.82,1597.77,2660529104,41671385856.0
2021-08-05,1637.21,1623.95,1640.24,1615.19,2962985328,48667206656.0
2021-08-06,1628.97,1636.02,1648.53,1619.84,2694605328,42547881728.0
2021-08-09,1635.07,1652.18,1660.41,1625.97,2999204496,46705195264.0
2021-08-10,1644.2,1628.52,1649.25,1613.73,2923265888,47158631424.0
2021-08-11,1638.79,1651.74,1652.82,1628.76,3594681536,50498195712.0
2021-08-12,1649.0,1661.25,1664.66,1638.3,3529307472,50965861888.0
2021-08-13,1664.49,1686.76,1700.2,1660.64,3748178176,61005950208.0
2021-08-16,1691.0,1673.24,1702.11,1664.97,3986842224,63111339008.0
2021-08-17,1670.08,1629.71,1678.03,1623.1,3574418640,53585850880.0
2021-08-18,1628.57,1635.23,1649.9,1617.25,3473225072,48661056000.0
2021-08-19,1627.82,1615.89,1627.82,1588.93,3430076304,49878528768.0
2021-08-20,1609.19,1598.72,1620.65,1578.47,2906009712,45548666880.0
2021-08-23,1608.06,1626.87,1629.57,1602.75,2916251920,44195577856.0
2021-08-24,1637.04,1646.75,1650.14,1632.03,3117897856,46818019584.0
2021-08-25,1647.87,1662.66,1662.67,1626.97,3423281728,52095773184.0
2021-08-26,1661.86,1669.55,1681.43,1652.56,4405624576,60190693376.0
2021-08-27,1655.43,1682.93,1682.93,1650.79,4660993024,62826390272.0
2021-08-30,1692.54,1718.25,1728.62,1691.39,5155610368,72915537920.0
2021-08-31,1717.8,1730.26,1730.61,1697.0,5066729472,70482812928.0
2021-09-01,1739.57,1700.21,1750.81,1671.77,5171998976,73191444480.0
2021-09-02,1692.43,1742.86,1743.16,1692.43,4944596736,68852822016.0
2021-09-03,1737.34,1699.45,1743.05,1688.3,4880108032,69445115904.0
2021-09-06,1704.02,1726.64,1729.41,1688.27,3918046672,55038742016.0
2021-09-07,1738.79,1804.7,1806.18,1730.24,4746541312,71234695168.0
2021-09-08,1798.78,1830.35,1836.04,1791.97,5220067328,76350042112.0
2021-09-09,1835.21,1866.32,1866.37,1831.98,5672450048,81946013696.0
2021-09-10,1856.99,1837.56,1864.43,1828.99,5040543744,72483090432.0
2021-09-13,1851.49,1913.31,1914.13,1849.69,5208760064,81295294464.0
2021-09-14,1905.27,1904.79,1946.88,1878.18,5745701376,87592153088.0
2021-09-15,1900.7,1925.64,1932.53,1898.88,5583161856,83022917632.0
2021-09-16,1953.52,1910.53,1977.5,1909.25,6827590912,102040465408.0
2021-09-17,1888.72,1884.28,1933.53,1835.62,5627359232,82258432000.0
2021-09-22,1865.66,1914.16,1914.16,1861.48,4767686144,66766569984.0
2021-09-23,1936.26,1881.54,1942.3,1869.11,5383315456,77959540736.0
2021-09-24,1871.32,1808.24,1871.32,1804.3,5081775104,71929835520.0
2021-09-27,1814.15,1753.19,1817.89,1730.12,4904424448,65955118848.0
2021-09-28,1757.54,1751.47,1773.23,1741.57,3951069648,53039110912.0
2021-09-29,1737.61,1683.05,1746.34,1676.02,4224448496,56111686656.0
2021-09-30,1690.55,1729.4,1730.85,1688.51,3188382048,46569947136.0
2021-10-08,1764.03,1690.87,1765.78,1679.73,3603038976,51102675200.0
2021-10-11,1699.02,1706.68,1713.29,1673.41,3331555888,47985284864.0
2021-10-12,1705.39,1663.24,1710.14,1639.65,3524145136,48092254976.0
2021-10-13,1664.05,1649.7,1664.89,1623.74,3436801808,42286223872.0
2021-10-14,1640.6,1648.89,1659.09,1628.28,2500789216,34953618432.0
2021-10-15,1649.55,1674.78,1676.21,1634.35,3030384672,41893013760.0
2021-10-18,1677.56,1710.36,1710.4,1664.71,3225365440,46116294400.0
2021-10-19,1708.01,1725.93,1732.83,1704.11,3090042944,47350259200.0
2021-10-20,1688.09,1708.85,1723.28,1682.63,3117279712,48347801856.0
2021-10-21,1710.41,1723.93,1736.1,1706.47,3205802576,49375967488.0
2021-10-22,1714.99,1690.18,1720.16,1688.68,3263637200,46760284672.0
2021-10-25,1691.71,1715.51,1716.74,1687.94,2761443632,43349340416.0
2021-10-26,1728.76,1707.54,1730.76,1696.87,2966707888,47931331328.0
2021-10-27,1700.83,1698.35,1711.41,1685.36,3105340080,53956149504.0
2021-10-28,1687.46,1639.95,1687.46,1630.88,3995821488,57588022016.0
2021-10-29,1644.26,1644.92,1649.61,1622.86,2680543200,43324345600.0
2021-11-01,1641.74,1639.38,1652.21,1623.21,2714625616,43251720192.0
2021-11-02,1640.07,1601.42,1641.69,1581.72,3258192096,46270970880.0
2021-11-03,1597.42,1607.89,1610.95,1581.74,2502908448,36872802048.0
2021-11-04,1608.18,1611.88,1622.37,1598.93,2638133696,40102324224.0
2021-11-05,1606.34,1554.73,1606.34,1553.39,2820856144,42722842624.0
2021-11-08,1556.44,1571.53,1579.3,1553.71,2353192992,35624908288.0
2021-11-09,1573.08,1568.12,1577.39,1557.82,2215440656,35311553536.0
2021-11-10,1561.8,1547.71,1562.07,1515.66,2368787888,36472866816.0
2021-11-11,1548.43,1560.92,1563.45,1546.22,2141163024,31017646848.0
2021-11-12,1560.66,1561.23,1565.35,1556.3,2151743200,29353383680.0
2021-11-15,1557.24,1533.25,1557.24,1523.14,2060115136,30928680704.0
2021-11-16,1534.05,1527.02,1543.91,1525.53,2130463152,28938559744.0
2021-11-17,1528.52,1544.72,1546.66,1527.29,1811401440,27282501120.0
2021-11-18,1550.59,1544.88,1556.76,1538.63,2560306448,34474244864.0
