date,open,close,high,low,volume,amount
2021-01-29,18491.24,18343.4,18671.3,18079.23,563996096,16970228992.0
2021-02-01,18276.09,18517.39,18625.93,18276.09,463279936,14766554368.0
2021-02-02,18606.71,18799.83,18822.39,18502.48,511306272,15923021312.0
2021-02-03,18758.19,18303.57,18835.56,18281.84,613069744,19256674816.0
2021-02-04,18326.45,17876.05,18326.45,17606.78,626781536,18248429312.0
2021-02-05,17814.79,17411.61,17862.8,17411.29,449781504,13085628160.0
2021-02-08,17534.99,17812.17,17906.56,17386.07,384426256,10653356800.0
2021-02-09,18048.38,18353.82,18417.44,17977.55,465217648,13218415360.0
2021-02-10,18422.52,18879.96,18946.51,18403.7,486430560,15430504192.0
2021-02-18,19224.05,18866.46,19274.16,18830.23,598280416,17640664320.0
2021-02-19,18872.38,18773.07,18872.38,18385.76,598119088,17503246848.0
2021-02-22,18815.64,18318.68,18912.01,18260.84,694438672,19496566272.0
2021-02-23,18190.07,18299.47,18525.32,18150.58,506157872,14453605888.0
2021-02-24,18359.35,17897.23,18446.75,17746.73,634891264,20503069696.0
2021-02-25,17993.62,17521.68,18027.52,17490.53,519179520,15190977792.0
2021-02-26,17225.17,17311.72,17465.74,17177.74,489525520,13827152640.0
2021-03-01,17495.15,17598.21,17610.96,17397.16,488662144,13317617408.0
2021-03-02,17657.36,17463.09,17699.21,17325.76,529953824,14475881472.0
2021-03-03,17392.39,17581.77,17597.68,17314.01,418871248,11138690560.0
2021-03-04,17464.73,17044.66,17464.73,16994.46,485558880,12975447552.0
2021-03-05,16822.78,17135.57,17238.95,16798.07,480291792,11712412160.0
2021-03-08,17310.89,16538.39,17311.65,16516.29,547539696,14212278016.0
2021-03-09,16506.53,16187.57,16597.9,15970.67,554133376,14213127168.0
2021-03-10,16506.38,16175.41,16527.32,16139.94,415420064,10889621504.0
2021-03-11,16205.03,16352.58,16427.67,16128.07,398776720,10100347136.0
2021-03-12,16451.45,16189.39,16451.45,16028.2,422148752,11282872320.0
2021-03-15,16041.59,15839.81,16122.29,15701.63,389710512,10345044736.0
2021-03-16,15918.9,15909.73,16033.48,15723.08,371373520,8724420352.0
2021-03-17,15924.29,16097.28,16126.27,15711.86,318902288,8605830912.0
2021-03-18,16141.01,16233.79,16252.19,16101.26,365075648,8675614720.0
2021-03-19,16020.04,15890.81,16081.11,15848.66,371188880,9335659264.0
2021-03-22,15961.69,16404.51,16412.35,15961.69,376511248,9687518976.0
