date,open,close,high,low,volume,amount
2021-04-29,1146.39,1149.89,1152.77,1143.57,482199072,5246079744.0
2021-04-30,1143.03,1140.79,1148.06,1135.27,504935744,5248703232.0
2021-05-06,1142.71,1150.81,1155.69,1141.89,448787488,4939931648.0
2021-05-07,1152.09,1144.47,1157.52,1143.54,459851792,5182547456.0
2021-05-10,1142.33,1149.4,1152.58,1141.2,472932304,4900161792.0
2021-05-11,1147.11,1146.6,1148.12,1130.0,494996464,5161522176.0
2021-05-12,1145.53,1150.0,1150.69,1140.74,413446544,3781424768.0
2021-05-13,1141.1,1144.37,1150.12,1140.34,400624864,4148120512.0
2021-05-14,1145.59,1155.08,1157.35,1145.18,643947728,4903305216.0
2021-05-17,1154.61,1150.65,1160.39,1148.66,558023104,5984342016.0
2021-05-18,1149.21,1157.07,1159.74,1146.24,390622496,5831951104.0
2021-05-19,1155.14,1150.03,1155.14,1147.61,391447264,5869155328.0
2021-05-20,1147.29,1143.46,1151.57,1142.39,469664752,5255011328.0
2021-05-21,1145.17,1130.96,1145.17,1128.92,413321328,4884491776.0
2021-05-24,1130.28,1133.21,1137.13,1125.64,405934592,4583703552.0
2021-05-25,1132.44,1137.39,1138.79,1124.63,570847872,5261642496.0
2021-05-26,1138.73,1143.96,1146.39,1137.08,682003104,6166199296.0
2021-05-27,1145.48,1154.24,1156.5,1143.1,608328352,5302935296.0
2021-05-28,1161.35,1158.74,1169.8,1157.26,824013232,7288187136.0
2021-05-31,1163.44,1169.76,1169.84,1155.91,1008582672,8727214592.0
2021-06-01,1168.06,1170.49,1176.14,1163.34,759482592,7737510144.0
2021-06-02,1174.09,1186.64,1190.18,1168.93,981095360,9844721920.0
2021-06-03,1188.93,1190.86,1203.69,1176.32,871924464,9442962688.0
2021-06-04,1186.52,1184.41,1188.76,1177.24,664223248,7624562944.0
2021-06-07,1184.56,1178.5,1185.04,1171.48,728483296,7743807232.0
2021-06-08,1180.21,1177.16,1184.29,1173.94,760254464,7152670720.0
2021-06-09,1174.54,1170.76,1176.59,1167.98,741179056,6583384064.0
2021-06-10,1171.53,1188.18,1191.35,1166.97,862789072,7763811328.0
2021-06-11,1196.22,1202.23,1209.19,1196.22,713637856,7229975552.0
2021-06-15,1205.53,1189.15,1205.53,1182.6,1040743136,9631697152.0
2021-06-16,1187.66,1162.89,1188.53,1159.78,744677664,7411593728.0
2021-06-17,1162.64,1167.32,1171.02,1162.16,599028208,6432338944.0
2021-06-18,1171.99,1191.53,1192.03,1171.77,522639136,5781731328.0
2021-06-21,1200.57,1218.47,1223.52,1191.02,835555920,10373195520.0
2021-06-22,1219.23,1216.93,1224.86,1212.93,750051376,8507546880.0
2021-06-23,1221.78,1224.69,1227.59,1211.9,798154384,9413686784.0
2021-06-24,1227.92,1234.63,1240.39,1223.27,675987584,8059425280.0
2021-06-25,1217.37,1218.58,1222.84,1213.71,400624928,5102229248.0
2021-06-28,1206.53,1204.32,1210.96,1202.61,464479968,5566979840.0
2021-06-29,1203.33,1189.56,1203.83,1188.61,799592752,8416886016.0
2021-06-30,1189.95,1186.44,1193.06,1182.38,958793616,8604165376.0
2021-07-01,1188.25,1174.96,1192.92,1174.96,659065856,6383712768.0
2021-07-02,1175.0,1172.33,1179.03,1169.81,770725680,7484880128.0
