date,open,close,high,low,volume,amount
2013-12-19,4703.48,4650.81,4712.72,4645.36,8880708,6077600000.0
2013-12-20,4655.63,4529.74,4657.66,4528.91,14183437,9678130000.0
2013-12-23,4550.77,4565.07,4583.14,4513.6,8129124,6119660000.0
2013-12-24,4579.82,4579.66,4622.59,4547.28,8032926,6230320000.0
2013-12-25,4584.61,4611.18,4613.67,4568.93,6770968,5374010000.0
2013-12-26,4601.54,4528.7,4604.43,4522.23,10054363,7510130000.0
2013-12-27,4531.36,4604.8,4625.77,4522.12,10264605,7298780000.0
2013-12-30,4620.44,4591.6,4630.7,4583.01,11447702,7846940000.0
2013-12-31,4572.78,4637.5,4644.27,4567.95,13157405,10851540000.0
2014-01-02,4624.41,4617.92,4628.82,4602.17,8418505,6220480000.0
2014-01-03,4597.0,4556.92,4607.9,4540.04,10256420,7514860000.0
2014-01-06,4557.12,4470.93,4557.12,4456.46,12596158,8628920000.0
2014-01-07,4442.36,4467.58,4479.26,4434.77,8211525,5592000000.0
2014-01-08,4470.71,4470.5,4506.53,4448.89,9472065,6639010000.0
2014-01-09,4459.69,4436.54,4502.88,4432.02,8403331,6583950000.0
2014-01-10,4424.26,4394.89,4437.02,4382.24,8767815,5853970000.0
2014-01-13,4397.79,4386.69,4428.62,4367.57,8069130,6504610000.0
2014-01-14,4387.72,4435.41,4435.84,4375.36,8218076,5994410000.0
2014-01-15,4430.1,4420.92,4442.43,4402.93,7538557,5222950000.0
2014-01-16,4421.66,4428.7,4445.26,4397.5,8542126,6011780000.0
2014-01-17,4411.08,4368.97,4413.21,4362.56,8124668,5835730000.0
2014-01-20,4364.11,4370.77,4381.3,4347.35,6268351,5187080000.0
2014-01-21,4371.04,4411.22,4416.5,4371.04,6147573,4927860000.0
2014-01-22,4411.19,4508.21,4509.47,4411.0,10824776,8277520000.0
2014-01-23,4501.65,4492.03,4511.26,4478.22,8875304,6793010000.0
2014-01-24,4484.79,4516.16,4535.38,4478.37,8984292,7110560000.0
2014-01-27,4495.63,4486.01,4504.95,4470.49,9610174,7934250000.0
2014-01-28,4493.65,4501.13,4514.34,4475.08,8014291,5965740000.0
2014-01-29,4517.02,4537.26,4546.14,4504.42,7918294,6183900000.0
2014-01-30,4526.41,4512.02,4536.5,4504.31,5827082,4833040000.0
2014-02-07,4484.03,4553.62,4554.17,4469.63,7157001,5411150000.0
2014-02-10,4571.61,4648.61,4654.77,4571.54,12326807,9243490000.0
2014-02-11,4651.66,4674.34,4688.06,4633.55,16347825,11583150000.0
2014-02-12,4670.81,4686.13,4690.83,4656.47,10247035,7992490000.0
2014-02-13,4683.8,4655.35,4711.53,4653.33,15550461,11379430000.0
2014-02-14,4654.14,4698.54,4698.54,4644.94,10536571,9331210000.0
2014-02-17,4719.35,4755.46,4755.7,4701.87,13458444,12235950000.0
2014-02-18,4745.14,4741.43,4755.67,4715.27,11865613,10346580000.0
2014-02-19,4747.55,4791.71,4817.75,4732.67,17743197,13373180000.0
2014-02-20,4806.3,4766.25,4840.55,4758.6,19934335,15002220000.0
2014-02-21,4760.06,4709.11,4763.2,4679.88,13574920,10468330000.0
2014-02-24,4676.68,4644.37,4676.68,4596.48,15920755,12309560000.0
2014-02-25,4647.18,4532.1,4661.29,4521.72,14794807,11843270000.0
2014-02-26,4515.15,4537.52,4544.82,4483.1,11150000,8396150000.0
2014-02-27,4542.67,4539.66,4589.38,4524.02,18141252,12566920000.0
2014-02-28,4525.66,4558.54,4561.16,4480.36,12969054,9749980000.0
2014-03-03,4549.37,4611.29,4612.8,4534.34,15411839,10607710000.0
2014-03-04,4594.85,4598.17,4614.75,4557.9,12189313,9181730000.0
2014-03-05,4602.32,4575.0,4610.86,4566.79,10707557,8418060000.0
2014-03-06,4566.08,4578.05,4587.23,4516.31,10531774,7898540000.0
2014-03-07,4578.35,4567.1,4602.92,4546.02,10464016,8017740000.0
2014-03-10,4538.17,4428.28,4538.17,4420.99,12613892,8950890000.0
2014-03-11,4420.86,4441.2,4449.52,4402.14,10154389,8028800000.0
2014-03-12,4429.79,4430.66,4468.36,4384.48,11945181,9012460000.0
2014-03-13,4434.67,4528.86,4532.82,4434.67,16770944,11464820000.0
2014-03-14,4504.57,4526.83,4531.01,4488.06,11457805,8155320000.0
2014-03-17,4536.8,4566.5,4567.87,4515.62,9929747,7079470000.0
2014-03-18,4571.29,4582.02,4614.76,4565.12,10909844,9326710000.0
2014-03-19,4565.86,4566.58,4567.94,4526.44,8325805,6728110000.0
2014-03-20,4558.5,4483.54,4590.97,4483.54,10968056,7911010000.0
2014-03-21,4470.31,4599.69,4605.17,4462.77,21052511,12494130000.0
