date,open,close,high,low,volume,amount
2009-01-09,1770.28,1822.58,1823.16,1770.28,1794614,1692958325.0
2009-01-12,1816.63,1829.9,1851.57,1812.54,1923409,1807308737.0
2009-01-13,1818.14,1774.56,1819.91,1772.83,1534580,1454790547.0
2009-01-14,1768.05,1817.24,1818.7,1768.05,1510945,1445543524.0
2009-01-15,1807.71,1814.1,1829.6,1795.25,1785749,1733954700.0
2009-01-16,1819.95,1818.74,1838.55,1809.73,2265022,2254573024.0
2009-01-19,1822.2,1797.45,1834.19,1780.62,2270947,2158596880.0
2009-01-20,1795.09,1827.45,1827.52,1791.38,2015459,1925668533.0
2009-01-21,1807.64,1826.33,1839.87,1802.21,2171430,2210183445.0
2009-01-22,1864.26,1865.83,1894.9,1860.81,2772865,2860850856.0
2009-01-23,1866.73,1843.09,1867.69,1840.78,1471175,1540346634.0
2009-02-02,1851.07,1867.56,1868.18,1841.91,1361497,1376822584.0
2009-02-03,1867.52,1890.76,1890.92,1859.06,1909124,1944767061.0
2009-02-04,1895.14,1909.49,1909.82,1892.17,2458112,2508152495.0
2009-02-05,1904.63,1866.67,1910.66,1859.4,2649731,2887525673.0
2009-02-06,1859.54,1915.15,1915.56,1859.54,3125826,3302822994.0
2009-02-09,1934.45,1972.31,1973.18,1906.49,3976850,4282461543.0
2009-02-10,1965.31,2022.34,2022.76,1945.92,3467682,3778199198.0
2009-02-11,1993.29,2025.47,2072.91,1980.66,3948053,4171647416.0
2009-02-12,2037.08,2074.29,2076.28,1997.09,3937005,4170581702.0
2009-02-13,2074.75,2123.56,2124.7,2070.94,3615257,4120635013.0
2009-02-16,2136.0,2130.07,2142.29,2089.75,3331838,3694613081.0
2009-02-17,2132.32,2085.32,2144.18,2076.53,3459172,4009662867.0
2009-02-18,2049.94,2038.03,2094.45,2032.45,2785644,3118555897.0
2009-02-19,2056.74,2073.71,2080.83,2034.64,2251213,2625131895.0
2009-02-20,2083.31,2122.49,2127.75,2064.93,2546002,3026739142.0
2009-02-23,2119.73,2183.98,2190.48,2105.48,2932297,3504027071.0
2009-02-24,2164.3,2105.5,2187.58,2104.89,3155037,3648188601.0
2009-02-25,2119.52,2099.08,2137.79,2045.34,2843550,3046432147.0
2009-02-26,2092.65,1970.1,2117.29,1948.93,2625342,2781189566.0
2009-02-27,1936.49,1912.95,1950.86,1866.35,2471424,2621201631.0
2009-03-02,1898.63,1959.59,1961.94,1893.35,1584097,1757472621.0
2009-03-03,1923.73,2014.73,2042.52,1909.65,2438268,2624477960.0
2009-03-04,2022.13,2100.06,2104.89,2022.13,3127972,3417532185.0
2009-03-05,2112.88,2084.52,2118.62,2042.6,3001065,3234016111.0
2009-03-06,2053.21,2047.41,2075.96,2039.1,1940180,2016731611.0
2009-03-09,2051.83,1974.96,2069.44,1970.96,2206943,2245140442.0
2009-03-10,1961.28,2015.86,2016.64,1956.62,1479418,1438718516.0
2009-03-11,2046.77,2020.93,2054.76,2008.61,1982388,2055962127.0
2009-03-12,2013.86,2022.83,2023.82,1971.42,1676533,1691170198.0
2009-03-13,2029.42,2000.66,2038.75,1997.14,1469706,1502972246.0
2009-03-16,1996.41,2012.05,2014.24,1979.72,1191027,1250917812.0
2009-03-17,2017.34,2074.35,2077.73,2009.05,2315464,2588743267.0
2009-03-18,2093.46,2092.92,2127.93,2089.17,3117128,3580272996.0
2009-03-19,2099.31,2111.76,2112.71,2076.91,3063511,3593999462.0
2009-03-20,2115.44,2079.46,2116.97,2055.56,2365849,2727464133.0
2009-03-23,2082.94,2101.14,2101.65,2078.26,3034022,3598784800.0
2009-03-24,2118.3,2134.65,2141.72,2090.54,3888821,4546543986.0
2009-03-25,2123.86,2070.43,2126.75,2069.81,2561346,2971255272.0
2009-03-26,2063.31,2089.42,2089.77,2034.22,2107387,2531519367.0
2009-03-27,2101.36,2088.03,2106.42,2075.94,2988991,3771802156.0
2009-03-30,2091.35,2103.85,2111.81,2086.97,2492176,2883809472.0
2009-03-31,2076.06,2113.82,2114.56,2063.26,2472186,2803752052.0
2009-04-01,2120.71,2131.29,2135.05,2112.72,2860640,3373584584.0
2009-04-02,2140.08,2138.4,2157.49,2127.66,4011897,5163689892.0
2009-04-03,2151.88,2110.5,2154.64,2088.46,3335900,4144709305.0
2009-04-07,2150.95,2125.39,2172.24,2110.2,3391789,4357694795.0
2009-04-08,2127.15,2066.97,2136.55,2066.72,2889897,3671635646.0
2009-04-09,2063.39,2080.99,2082.29,2040.79,2405077,2834808103.0
2009-04-10,2088.48,2126.69,2127.03,2074.64,3059731,3650907109.0
2009-04-13,2140.49,2136.96,2145.3,2120.49,3566064,4392628764.0
2009-04-14,2134.48,2148.61,2155.43,2121.94,3482847,4330651946.0
2009-04-15,2142.15,2183.43,2183.8,2131.6,3780613,4898498326.0
2009-04-16,2188.0,2215.45,2222.09,2168.78,4240136,5367421954.0
2009-04-17,2218.72,2203.82,2240.33,2196.16,4043743,5023991077.0
2009-04-20,2203.13,2234.83,2235.15,2194.1,3528058,4169782414.0
2009-04-21,2217.05,2223.17,2236.55,2191.81,4242392,4889633109.0
2009-04-22,2231.92,2145.86,2246.99,2136.55,4236103,4833020034.0
2009-04-23,2130.95,2149.86,2160.59,2120.96,2895271,3135014236.0
2009-04-24,2158.2,2133.86,2168.21,2131.01,2753188,3045199028.0
2009-04-27,2170.21,2139.27,2197.99,2129.51,4245189,4766173255.0
2009-04-28,2146.34,2280.12,2281.29,2146.16,7291804,8242922918.0
2009-04-29,2289.83,2243.96,2289.83,2200.7,6056876,6529235884.0
