date,open,close,high,low,volume,amount
2007-07-02,3695.08,3681.96,3757.68,3513.09,819558,1758719872.0
2007-07-03,3714.96,3766.41,3774.6,3632.13,788732,1559609088.0
2007-07-04,3774.5,3686.04,3777.99,3673.0,391851,504400576.0
2007-07-05,3656.48,3518.98,3684.43,3508.8,750310,1529296256.0
2007-07-06,3492.12,3762.2,3767.41,3477.12,895139,1901736576.0
2007-07-09,3809.19,3894.53,3918.44,3799.28,867083,1961414656.0
2007-07-10,3881.02,3799.39,3925.03,3791.0,682277,1625128320.0
2007-07-11,3742.18,3768.51,3797.8,3704.35,558149,1036896384.0
2007-07-12,3769.85,3788.84,3829.79,3744.48,710042,994056128.0
2007-07-13,3795.07,3825.86,3851.57,3760.41,662653,1071853888.0
2007-07-16,3856.42,3649.57,3872.06,3638.57,559913,1390171008.0
2007-07-17,3624.3,3666.16,3708.29,3528.43,443986,1019530112.0
2007-07-18,3642.15,3631.04,3702.92,3594.13,390714,864283712.0
2007-07-19,3618.7,3640.52,3679.66,3600.03,299679,651881664.0
2007-07-20,3665.82,3783.54,3797.38,3623.33,674478,1498744832.0
2007-07-23,3808.4,4020.41,4020.41,3808.4,1081920,2364851712.0
2007-07-24,4070.99,3997.52,4102.55,3992.07,1175637,2416336640.0
2007-07-25,3993.75,4108.46,4111.3,3987.64,932453,1810846208.0
2007-07-26,4147.16,4239.02,4275.19,4145.8,1045717,2226574080.0
2007-07-27,4227.04,4247.73,4300.22,4139.99,851364,1831051136.0
2007-07-30,4247.1,4308.43,4330.31,4226.41,1062543,2299657984.0
2007-07-31,4302.96,4340.23,4369.45,4279.89,887694,2154315776.0
2007-08-01,4352.2,4083.47,4379.59,4062.26,1497206,3225096448.0
2007-08-02,4100.41,4172.06,4188.34,4067.5,1597199,3047619072.0
2007-08-03,4210.21,4288.68,4332.91,4121.59,1268166,3102739456.0
2007-08-06,4315.61,4334.69,4379.61,4251.87,1069773,2543665152.0
2007-08-07,4333.84,4302.94,4375.15,4222.46,914866,2263763456.0
2007-08-08,4288.55,4344.73,4408.41,4214.03,1010762,2341340160.0
2007-08-09,4344.5,4324.67,4361.81,4312.0,888202,2046310528.0
2007-08-10,4301.47,4157.98,4306.81,4085.58,883348,2287884288.0
2007-08-13,4155.94,4155.79,4245.74,4126.03,670231,1512594048.0
2007-08-14,4173.6,4405.11,4406.4,4153.06,880523,2744815872.0
2007-08-15,4475.66,4453.46,4512.2,4351.83,1029772,3689655552.0
2007-08-16,4408.33,4570.44,4615.83,4383.7,944371,2793265152.0
2007-08-17,4560.94,4441.05,4591.35,4437.81,813227,2274247936.0
2007-08-20,4568.45,4756.01,4765.09,4533.37,970944,2829067264.0
2007-08-21,4807.25,4957.79,4993.08,4782.45,1596733,3673831424.0
2007-08-22,4858.41,4996.11,5036.79,4835.52,1723311,3267385344.0
2007-08-23,5020.91,5066.99,5117.64,5020.91,1162912,2741512704.0
2007-08-24,5079.12,4993.44,5083.95,4939.09,1213874,2778027776.0
2007-08-27,5053.43,4889.83,5107.04,4817.51,1197069,3109934336.0
2007-08-28,4842.5,4808.35,4865.25,4712.09,1023834,2503051264.0
2007-08-29,4777.58,4700.33,4805.99,4684.15,776902,1906029184.0
2007-08-30,4728.41,4879.53,4893.63,4722.76,971619,2171383552.0
2007-08-31,4902.52,4857.66,4908.77,4813.74,1117357,2071996032.0
2007-09-03,4893.43,4905.41,4948.52,4871.69,1511133,2660454912.0
2007-09-04,4915.57,4886.56,4939.5,4842.58,1194446,2260155904.0
2007-09-05,4898.64,4908.81,4950.08,4818.24,1066909,2104387200.0
2007-09-06,4907.39,4877.5,4950.93,4869.08,1031366,2061675648.0
2007-09-07,4851.89,4711.01,4871.6,4702.99,1121586,2627973888.0
2007-09-10,4690.93,4766.09,4795.61,4550.95,829585,1883773312.0
2007-09-11,4739.7,4497.56,4749.44,4479.91,1137427,2425442816.0
2007-09-12,4455.07,4573.67,4616.05,4401.51,956644,2042166272.0
2007-09-13,4554.9,4628.91,4678.15,4528.76,935662,1952858368.0
2007-09-14,4657.41,4675.26,4693.32,4594.88,1606088,2812467200.0
2007-09-17,4676.63,4783.2,4800.99,4670.13,1786420,3292299008.0
2007-09-18,4800.51,4907.66,4974.27,4772.78,1583932,3914504960.0
2007-09-19,4902.42,4820.32,4910.63,4725.56,979089,2114521344.0
2007-09-20,4840.06,4886.34,4921.7,4829.71,1687815,2531122944.0
2007-09-21,4895.0,4841.53,4945.52,4758.49,1442607,2503120896.0
2007-09-24,4852.91,4863.8,4955.52,4713.9,914796,2245601024.0
2007-09-25,4865.15,4911.79,4991.08,4831.1,716357,1697957248.0
2007-09-26,4909.33,4879.0,5024.79,4851.31,623900,1673956608.0
2007-09-27,4897.37,4810.52,4926.16,4804.04,496698,1230628992.0
2007-09-28,4852.23,4893.1,4933.13,4852.23,659978,1589062272.0
2007-10-08,5046.5,4998.87,5060.15,4976.99,820617,2502165760.0
2007-10-09,4967.58,5004.96,5018.4,4917.8,643298,1386820352.0
2007-10-10,5022.39,4957.18,5087.31,4909.03,895789,2051024128.0
2007-10-11,4950.79,4842.21,4959.9,4835.74,812667,1854611968.0
2007-10-12,4858.33,4805.02,4906.46,4603.89,1007059,2313881600.0
2007-10-15,4864.37,4918.99,4944.77,4767.95,839045,2849057280.0
2007-10-16,4926.17,5070.74,5077.11,4907.99,872257,3010165504.0
2007-10-17,5085.26,5060.16,5163.04,5009.47,758716,2284545792.0
2007-10-18,5062.59,5242.24,5289.64,4958.33,896499,3151713536.0
2007-10-19,5275.52,5206.24,5348.69,5181.56,710637,2319216128.0
2007-10-22,5137.45,5099.85,5272.33,5095.25,748009,1689358592.0
2007-10-23,5090.82,4916.54,5167.81,4765.32,648776,2029434880.0
2007-10-24,4948.11,4917.52,4968.95,4867.92,596197,1710681856.0
2007-10-25,4869.37,4636.04,4878.42,4569.16,656189,1707701888.0
2007-10-26,4594.93,4783.92,4837.87,4547.62,587907,1769139712.0
2007-10-29,4799.29,4728.04,4821.69,4685.22,428078,1352541440.0
2007-10-30,4759.46,4939.87,4940.69,4722.85,557476,1741218560.0
2007-10-31,4978.78,5067.28,5102.98,4917.59,965822,2355722752.0
2007-11-01,5046.35,4884.91,5046.35,4882.04,634771,1557193344.0
2007-11-02,4807.95,4745.9,4919.76,4721.74,536397,1658486656.0
2007-11-05,4696.58,4656.53,4755.46,4613.88,603447,1586929920.0
2007-11-06,4620.36,4662.07,4727.88,4618.31,561224,1107522816.0
2007-11-07,4679.27,4571.99,4718.5,4475.55,516246,1191713664.0
2007-11-08,4536.86,4353.93,4536.86,4341.55,629764,1388700032.0
2007-11-09,4326.67,4333.2,4384.15,4245.48,641000,1249499776.0
2007-11-12,4226.09,4282.25,4284.06,4083.36,558906,1386178176.0
2007-11-13,4330.9,4258.9,4410.11,4189.4,452230,1131525888.0
2007-11-14,4304.9,4403.18,4403.64,4275.96,385292,1035388608.0
2007-11-15,4412.19,4439.78,4527.78,4376.29,827609,1809344512.0
2007-11-16,4360.72,4470.81,4496.11,4305.94,1008262,1559034624.0
2007-11-19,4453.17,4499.66,4533.32,4424.42,729112,1088803200.0
2007-11-20,4486.68,4576.44,4594.97,4419.78,853944,1576199680.0
2007-11-21,4587.67,4469.58,4599.81,4463.74,500452,869602624.0
2007-11-22,4375.6,4299.57,4478.95,4293.39,714295,1391000320.0
2007-11-23,4279.69,4352.95,4354.35,4242.77,530317,1012900352.0
2007-11-26,4431.59,4348.7,4463.47,4334.38,1119834,1942124544.0
2007-11-27,4297.88,4205.99,4346.02,4204.62,707767,1556601600.0
2007-11-28,4220.46,4141.88,4253.92,4116.54,462268,927208832.0
2007-11-29,4197.7,4296.58,4325.4,4107.54,720335,1626310784.0
2007-11-30,4281.21,4165.19,4282.2,4162.69,676946,1259285376.0
2007-12-03,4154.31,4168.42,4219.07,4118.62,472334,847083136.0
2007-12-04,4167.42,4189.71,4239.77,4167.42,375752,697506368.0
2007-12-05,4189.52,4301.94,4308.96,4155.59,661924,1246473216.0
2007-12-06,4304.51,4279.06,4317.51,4225.44,493887,1014558272.0
2007-12-07,4295.22,4359.26,4361.72,4287.68,496682,1015071296.0
2007-12-10,4294.22,4498.17,4503.43,4280.76,915649,1874717312.0
2007-12-11,4501.94,4531.58,4566.1,4453.88,897277,1964675072.0
2007-12-12,4527.02,4645.29,4705.1,4493.2,918290,2155646464.0
2007-12-13,4631.63,4441.6,4640.88,4435.14,834915,1612532608.0
2007-12-14,4394.11,4567.58,4571.16,4362.26,852255,1375669632.0
2007-12-17,4591.27,4563.15,4656.54,4563.15,1379452,2463227136.0
2007-12-18,4524.02,4525.6,4569.62,4482.76,576453,1112045824.0
2007-12-19,4569.85,4589.76,4607.04,4524.58,295557,906448576.0
2007-12-20,4611.02,4633.36,4679.2,4574.38,636049,1200812032.0
2007-12-21,4621.26,4708.47,4709.92,4609.89,812193,1486864768.0
2007-12-24,4767.22,4860.49,4943.68,4749.96,929858,2486730752.0
2007-12-25,4857.03,4860.74,4880.19,4788.82,625117,1530261248.0
2007-12-26,4892.37,4969.27,4972.62,4887.21,812895,2001392640.0
2007-12-27,4990.74,4983.7,5013.06,4958.34,1029183,2636563456.0
2007-12-28,4992.88,4933.32,4997.59,4915.88,791065,1981886720.0
2008-01-02,4940.14,5167.5,5169.29,4929.25,975318,1841064960.0
2008-01-03,5149.94,5207.74,5272.29,5106.58,1013367,1921220480.0
2008-01-04,5217.18,5194.28,5232.34,5110.33,627762,1281753344.0
2008-01-07,5179.05,5265.66,5265.66,5154.88,742328,1466495488.0
2008-01-08,5255.72,5089.24,5276.8,5070.62,1018475,1859003264.0
2008-01-09,5051.35,5167.03,5169.29,5032.2,689077,1343397248.0
