date,open,close,high,low,volume,amount
2021-02-08,32357.9,32700.32,32700.32,31692.16,600088016,21836512768.0
2021-02-09,32658.09,33415.06,33639.48,32549.8,661773120,22766628864.0
2021-02-10,33577.6,34211.17,34370.89,33207.02,667569472,24215339264.0
2021-02-18,34513.16,32758.71,34533.23,32698.53,784339504,30042422016.0
2021-02-19,32604.41,33407.19,33508.07,32029.32,681291904,24742727680.0
2021-02-22,33290.97,32045.65,33292.98,32045.65,791656512,28255912448.0
2021-02-23,31575.48,31468.5,32194.02,31298.12,596939424,21697959936.0
2021-02-24,31457.81,30257.56,31544.72,30005.72,632356288,25425330176.0
2021-02-25,30474.74,30053.52,30587.15,29911.53,574942944,19723316992.0
2021-02-26,29351.92,29115.53,29687.43,28795.73,569123312,23296503040.0
2021-03-01,29429.02,29552.17,29577.3,28939.27,533578576,21924364032.0
2021-03-02,29729.58,29073.53,29859.7,28917.15,530516048,22192163072.0
2021-03-03,28901.85,29640.52,29666.65,28710.22,479767456,19445608192.0
2021-03-04,29329.97,28269.3,29329.97,28173.22,507474176,22121707776.0
2021-03-05,27733.76,28502.75,28740.06,27733.76,495708928,19744998912.0
2021-03-08,28673.92,26822.47,28774.31,26821.98,594857648,22916664576.0
2021-03-09,26686.08,25890.83,26977.16,25763.26,705531168,24696291584.0
2021-03-10,26481.68,26420.0,26767.93,26098.8,557215136,21745931520.0
2021-03-11,26432.87,27080.2,27461.48,26332.87,501622096,20313488128.0
2021-03-12,27248.2,27146.21,27258.51,26722.82,422700096,15788203776.0
2021-03-15,26861.76,25870.03,26885.66,25578.06,476097424,18632346624.0
2021-03-16,25862.17,26017.29,26088.43,25574.51,514491248,16417109248.0
2021-03-17,25951.15,26353.91,26489.75,25623.96,410618928,13883109120.0
2021-03-18,26494.4,26780.87,26895.28,26335.27,438726480,14089703424.0
2021-03-19,26331.36,26245.65,26613.8,26031.13,425600736,14317993728.0
2021-03-22,26315.58,26422.53,26695.77,25985.41,405809152,12695425792.0
