date,open,close,high,low,volume,amount
2009-08-03,4139.71,4174.49,4175.06,4123.75,14108268,19026763776.0
2009-08-04,4182.3,4198.41,4200.9,4109.74,14586161,18460495872.0
2009-08-05,4201.08,4268.38,4290.52,4192.93,14298395,20661929984.0
2009-08-06,4239.66,4229.38,4286.5,4188.13,13671780,18704537600.0
2009-08-07,4230.47,4105.99,4270.35,4084.97,11081713,15568331776.0
2009-08-10,4148.4,4111.95,4175.96,4046.26,8846893,12198877184.0
2009-08-11,4129.16,4179.52,4199.86,4105.06,8026602,11292077056.0
2009-08-12,4172.02,4009.75,4198.83,3994.68,9903964,13348593664.0
2009-08-13,4004.52,3986.98,4030.01,3931.7,6750381,8949709824.0
2009-08-14,3994.46,3828.79,3996.73,3828.12,8424936,10623491072.0
2009-08-17,3782.99,3613.13,3801.77,3607.82,8214447,9793495040.0
2009-08-18,3588.76,3677.35,3690.5,3588.76,5931966,7189325312.0
2009-08-19,3690.68,3548.91,3711.22,3519.29,7402466,8657628160.0
2009-08-20,3537.15,3668.28,3672.31,3537.15,7131462,8843932672.0
2009-08-21,3669.06,3766.34,3767.14,3646.08,7862674,9348205568.0
2009-08-24,3773.79,3837.97,3848.13,3747.8,7888276,9377475584.0
2009-08-25,3826.82,3824.35,3835.62,3726.65,9805191,12195941376.0
2009-08-26,3799.7,3950.16,3961.15,3790.48,9572397,11857412096.0
2009-08-27,3940.78,3967.8,4011.27,3913.31,9671209,11903214592.0
2009-08-28,3953.4,3882.46,3974.17,3874.51,7586045,9557846016.0
2009-08-31,3832.64,3638.33,3832.64,3631.89,8077765,10131293184.0
2009-09-01,3622.8,3634.94,3708.9,3600.55,5918884,7417975296.0
2009-09-02,3617.65,3669.04,3677.11,3607.14,4391082,5537885184.0
2009-09-03,3668.46,3831.37,3835.31,3668.46,7113587,8901357568.0
2009-09-04,3829.07,3887.78,3901.1,3816.31,8246702,10065367040.0
2009-09-07,3911.52,3978.97,4040.66,3911.52,9895886,14102070272.0
2009-09-08,3958.18,4063.06,4074.58,3931.78,8957450,12877211648.0
2009-09-09,4071.43,4035.48,4096.4,3991.94,10675909,16123976704.0
2009-09-10,4010.16,3976.1,4042.13,3964.35,6725650,9594578944.0
2009-09-11,3967.31,4034.43,4055.35,3967.04,9144259,11604238336.0
2009-09-14,4061.29,4117.98,4128.15,4046.27,11813875,14598678528.0
2009-09-15,4122.64,4125.15,4147.13,4088.01,10224715,12900893696.0
2009-09-16,4114.45,4119.95,4146.83,4060.52,9948539,12479363072.0
2009-09-17,4125.65,4202.95,4214.77,4125.65,12665918,15258782720.0
2009-09-18,4217.89,4072.97,4223.25,4043.77,13048272,16153963520.0
2009-09-21,4044.39,4175.99,4176.32,3985.93,9254233,12376070144.0
2009-09-22,4166.1,4167.04,4282.88,4149.03,9856450,14630948864.0
2009-09-23,4150.66,4047.07,4186.07,4023.69,8019247,10914998272.0
2009-09-24,4022.34,3983.57,4033.48,3909.9,6131012,7607256576.0
2009-09-25,3976.85,3998.39,4048.4,3959.8,4704974,5847721984.0
2009-09-28,4011.04,3929.87,4061.01,3919.35,4674549,5807952896.0
2009-09-29,3930.64,3885.47,3948.89,3833.37,4391833,5250037248.0
2009-09-30,3895.67,3910.92,3952.33,3895.67,4645502,6187580928.0
2009-10-09,3974.21,4077.32,4080.64,3974.21,5673191,7604172800.0
2009-10-12,4091.04,4096.38,4141.64,4069.5,6052506,7994856448.0
2009-10-13,4094.78,4121.0,4122.48,4086.13,5668290,6773516800.0
2009-10-14,4132.59,4099.49,4150.66,4089.63,8150319,11222292480.0
2009-10-15,4116.79,4093.51,4134.19,4065.67,7419251,10490883072.0
2009-10-16,4099.11,4088.03,4111.51,4035.44,5948349,8334185984.0
2009-10-19,4091.15,4161.85,4163.02,4084.28,8185760,11795761152.0
2009-10-20,4177.53,4241.12,4241.52,4164.66,10971032,15648726016.0
2009-10-21,4249.55,4185.3,4254.95,4185.05,9282914,13295905792.0
2009-10-22,4176.31,4187.56,4203.99,4145.5,7602366,10867483648.0
2009-10-23,4187.38,4229.37,4244.82,4187.38,9497191,12544908288.0
2009-10-26,4237.43,4221.33,4240.84,4183.24,7787088,11036442624.0
2009-10-27,4198.12,4167.37,4224.38,4162.71,9047257,12225723392.0
2009-10-28,4158.48,4228.14,4228.89,4146.12,7513518,9550322688.0
2009-10-29,4174.31,4191.49,4236.95,4152.35,8559331,11127624704.0
2009-10-30,4238.51,4239.7,4284.46,4212.17,8422172,11212744704.0
2009-11-02,4166.0,4376.11,4376.5,4148.53,10879102,14235439104.0
2009-11-03,4376.9,4429.38,4455.2,4364.67,11836213,14961687552.0
2009-11-04,4433.97,4460.26,4481.69,4419.01,11767781,15379606528.0
2009-11-05,4466.9,4483.66,4485.13,4430.37,10716015,13955702784.0
2009-11-06,4501.21,4487.73,4525.17,4477.23,12951604,16246290432.0
2009-11-09,4497.78,4502.07,4507.78,4461.68,10013311,12824344576.0
2009-11-10,4515.49,4531.02,4555.32,4509.75,10085138,13861336064.0
2009-11-11,4533.23,4568.72,4578.05,4506.9,10112928,13241586688.0
2009-11-12,4574.42,4649.04,4697.37,4574.42,14617331,19094917120.0
2009-11-13,4641.44,4737.09,4738.49,4622.16,14017882,18838884352.0
2009-11-16,4771.1,4842.58,4882.46,4771.1,16553217,22798766080.0
2009-11-17,4844.1,4830.71,4844.1,4778.03,11734967,15571267584.0
2009-11-18,4832.01,4812.79,4851.44,4784.34,11763293,15108016128.0
2009-11-19,4814.25,4831.49,4835.25,4777.46,12377948,16766304256.0
2009-11-20,4811.95,4832.78,4858.71,4794.21,11276735,15250168832.0
2009-11-23,4835.9,4964.31,4964.31,4831.83,13595605,18792450048.0
2009-11-24,4983.21,4745.86,5007.57,4732.01,17954153,24086695936.0
2009-11-25,4734.51,4912.29,4914.13,4733.32,12537713,18464092160.0
2009-11-26,4922.28,4671.96,4925.74,4652.07,14226793,19957174272.0
2009-11-27,4617.9,4584.28,4701.49,4560.34,10259594,14754082816.0
2009-11-30,4628.97,4857.69,4857.69,4628.97,11816531,17531908096.0
