date,open,close,high,low,volume,amount
2019-01-23,2207.11,2212.73,2216.79,2202.36,4008800,6866270720.0
2019-01-24,2215.8,2230.17,2244.54,2202.89,5781026,9955661824.0
2019-01-25,2231.53,2240.43,2253.94,2221.01,6345049,11228843520.0
2019-01-28,2252.5,2238.22,2271.23,2233.17,5622008,9849869056.0
2019-01-29,2240.06,2226.94,2241.13,2201.93,6015340,10049311488.0
2019-01-30,2220.18,2203.57,2234.38,2203.57,5641963,9706979072.0
2019-01-31,2211.47,2204.64,2225.48,2191.47,6312334,10300109056.0
2019-02-01,2216.95,2286.96,2290.44,2216.4,7233472,12743857920.0
2019-02-11,2293.03,2361.47,2366.21,2291.88,8348081,14972626432.0
2019-02-12,2362.2,2390.12,2398.99,2357.92,8024100,14112933632.0
2019-02-13,2396.71,2428.45,2439.05,2389.44,10979293,18088234496.0
2019-02-14,2427.88,2434.02,2446.09,2414.57,8109694,14427212032.0
2019-02-15,2430.82,2410.56,2441.72,2409.46,8137635,14364955648.0
2019-02-18,2424.13,2510.38,2511.09,2424.13,10733154,18808896512.0
2019-02-19,2519.97,2485.98,2522.85,2462.21,10876642,19579064832.0
2019-02-20,2482.03,2470.33,2494.11,2440.55,7942617,14542360064.0
2019-02-21,2466.27,2480.36,2543.11,2462.93,13300446,22764907008.0
2019-02-22,2479.73,2557.77,2558.12,2469.72,12953879,23180176128.0
2019-02-25,2618.31,2705.2,2711.52,2615.38,17241000,33864613632.0
2019-02-26,2742.07,2731.17,2800.13,2724.49,21871772,44709440000.0
2019-02-27,2730.0,2678.68,2739.2,2651.38,16135810,32021512704.0
2019-02-28,2687.5,2730.91,2735.51,2683.05,12827325,27033111296.0
2019-03-01,2772.81,2793.69,2793.69,2728.0,14188821,30227842816.0
2019-03-04,2835.59,2855.16,2921.8,2824.67,18765419,41474322176.0
2019-03-05,2838.17,2913.93,2913.93,2832.37,15029457,31503372288.0
2019-03-06,2916.15,2938.77,2949.57,2880.79,17560865,36968952576.0
2019-03-07,2931.35,2904.17,2952.16,2870.56,18085178,39228200960.0
2019-03-08,2824.81,2812.22,2924.26,2796.92,19622941,40301458944.0
2019-03-11,2843.73,2958.03,2958.93,2842.91,13983873,30613780224.0
2019-03-12,2981.15,3037.95,3066.31,2981.15,17045066,38545843712.0
2019-03-13,3034.94,2939.26,3034.94,2917.64,14006072,32147258880.0
2019-03-14,2912.88,2877.67,2957.45,2840.37,12571585,27765030144.0
2019-03-15,2903.52,2904.05,2939.42,2869.68,9749815,22041560576.0
2019-03-18,2910.93,2990.99,2991.15,2887.38,10973493,24942484480.0
2019-03-19,2987.15,2985.36,3016.15,2967.72,9641306,22047021568.0
2019-03-20,2977.75,2954.15,2984.79,2898.65,11351941,25448109312.0
2019-03-21,2946.21,2972.82,3001.26,2933.43,11799703,25887027968.0
2019-03-22,2972.83,2960.19,2973.96,2901.81,9951682,22100409856.0
2019-03-25,2909.66,2917.91,2971.62,2902.35,10004920,23099412224.0
2019-03-26,2937.89,2844.44,2942.26,2835.29,9772936,21915187968.0
2019-03-27,2866.54,2871.55,2882.21,2836.16,8450440,18947227648.0
2019-03-28,2863.83,2851.18,2904.56,2847.32,8703136,19097834496.0
2019-03-29,2866.19,2974.92,2975.3,2861.47,12228127,27000205824.0
2019-04-01,3001.85,3088.59,3103.59,3001.85,14034888,32327413248.0
2019-04-02,3091.82,3072.11,3108.02,3058.55,13707850,32577620480.0
2019-04-03,3049.55,3083.75,3088.08,3034.51,10832501,25886715904.0
2019-04-04,3095.55,3069.97,3103.18,3049.95,10438811,24989603328.0
2019-04-08,3091.09,3003.69,3095.99,2968.26,12025764,27993079040.0
2019-04-09,2997.1,3004.35,3015.08,2972.31,8394707,19544126208.0
2019-04-10,3000.09,3001.49,3024.96,2976.29,9883712,22699961856.0
2019-04-11,3002.36,2934.14,3011.06,2929.64,8975928,20164620288.0
2019-04-12,2938.65,2939.77,2955.12,2919.51,6580751,15034785280.0
2019-04-15,2982.72,2879.67,2990.33,2879.67,8956393,19326645760.0
2019-04-16,2865.16,2937.23,2937.23,2844.61,9820105,21619980032.0
2019-04-17,2941.13,2967.65,2987.15,2939.1,9738658,23628957184.0
2019-04-18,2963.06,2943.32,2974.59,2939.08,6736344,15064603392.0
2019-04-19,2949.68,2964.5,2966.72,2925.68,7226315,15087169024.0
2019-04-22,2974.28,2932.44,2977.33,2919.84,8281896,17937625088.0
2019-04-23,2932.17,2912.92,2948.69,2903.04,6791000,15596944128.0
