date,open,close,high,low,volume,amount
2021-03-29,3523.87,3476.3,3523.87,3455.41,1191660336,33517614592.0
2021-03-30,3455.37,3524.77,3532.11,3431.91,985459024,29832940288.0
2021-03-31,3524.5,3493.63,3551.75,3445.97,991658224,30074911232.0
2021-04-01,3514.0,3559.05,3583.26,3514.0,869803504,29115357440.0
2021-04-02,3579.37,3615.05,3642.16,3547.86,943308128,29693959168.0
2021-04-06,3650.73,3617.5,3673.95,3581.82,828687664,27076639232.0
2021-04-07,3644.08,3578.09,3644.65,3533.17,1201180800,34683633664.0
2021-04-08,3550.07,3561.49,3589.6,3529.08,1082741360,27207168768.0
2021-04-09,3571.88,3488.51,3572.49,3468.67,876229392,27784818944.0
2021-04-12,3496.78,3399.78,3523.85,3384.5,1014510944,32256842240.0
2021-04-13,3400.53,3428.01,3480.09,3389.98,702765584,23442082560.0
2021-04-14,3454.82,3590.09,3590.19,3454.82,888138304,34558429440.0
2021-04-15,3565.57,3560.38,3568.12,3514.42,841554496,27805814016.0
2021-04-16,3581.66,3552.84,3583.32,3488.44,880920112,27987797504.0
2021-04-19,3563.26,3790.65,3793.3,3558.63,1832574848,56342097664.0
2021-04-20,3758.66,3758.31,3813.39,3746.01,1443558144,45187325440.0
2021-04-21,3728.18,3746.55,3760.8,3685.93,1630217536,40857938176.0
2021-04-22,3781.53,3762.94,3791.79,3727.45,1664232896,39196171264.0
2021-04-23,3745.33,3804.75,3829.55,3740.41,1729530736,41911537664.0
2021-04-26,3821.31,3729.72,3872.68,3723.34,1976072336,53623239424.0
2021-04-27,3738.8,3706.77,3742.66,3655.67,1555827184,40373598720.0
2021-04-28,3721.17,3811.55,3840.12,3706.05,1366550816,42289635584.0
2021-04-29,3815.73,3822.12,3836.0,3774.26,1240398080,39827038720.0
2021-04-30,3797.59,3872.55,3899.5,3776.25,1407969856,49461113856.0
2021-05-06,3867.46,3831.14,3875.79,3761.62,1458542048,48876261888.0
2021-05-07,3823.4,3702.98,3848.93,3700.66,1620078000,43851636224.0
2021-05-10,3697.18,3718.63,3744.65,3668.55,1463935648,39173948672.0
2021-05-11,3667.96,3683.79,3707.87,3598.65,1347984800,38006079744.0
2021-05-12,3674.72,3704.89,3720.46,3660.02,1162653568,35152799488.0
2021-05-13,3648.69,3625.88,3666.89,3618.53,1316096784,32967946496.0
2021-05-14,3639.52,3729.71,3743.09,3599.14,1249909424,39081498880.0
2021-05-17,3733.4,3889.6,3904.0,3732.33,1403278288,49601769728.0
2021-05-18,3890.82,3883.79,3928.36,3865.21,1190089744,36598545920.0
2021-05-19,3866.04,4006.38,4032.7,3852.73,1461140992,51567640576.0
