date,open,close,high,low,volume,amount
2013-11-06,3486.43,3470.54,3542.84,3470.51,4928344,5770330000.0
2013-11-07,3457.1,3399.82,3462.93,3390.81,3695828,4423460000.0
2013-11-08,3388.55,3335.05,3397.05,3320.4,3707568,4214800000.0
2013-11-11,3333.3,3351.38,3366.74,3294.95,2764459,3473880000.0
2013-11-12,3357.69,3388.06,3397.41,3350.71,3118637,3711060000.0
2013-11-13,3394.23,3338.83,3401.72,3338.72,3736227,4296210000.0
2013-11-14,3323.03,3417.61,3417.73,3300.03,4309400,5143360000.0
2013-11-15,3418.51,3494.54,3531.49,3418.51,6504358,7809840000.0
2013-11-18,3514.41,3592.45,3592.45,3514.41,7112142,8162820000.0
2013-11-19,3588.33,3609.75,3616.41,3571.91,5692685,6944870000.0
2013-11-20,3610.91,3645.4,3645.4,3598.47,5825195,6724130000.0
2013-11-21,3636.98,3625.81,3637.17,3600.83,5571571,6641350000.0
2013-11-22,3625.37,3581.35,3637.73,3576.85,4244048,5299830000.0
2013-11-25,3581.86,3603.15,3643.29,3573.5,4788881,6167430000.0
2013-11-26,3603.41,3674.73,3679.15,3602.68,6457654,8159380000.0
2013-11-27,3671.48,3730.29,3735.87,3668.76,6884372,8944970000.0
2013-11-28,3749.32,3756.41,3776.45,3738.53,7716837,8974710000.0
2013-11-29,3757.48,3801.24,3801.75,3751.86,6643189,8196950000.0
2013-12-02,3706.52,3576.33,3744.74,3551.5,9076668,11430210000.0
2013-12-03,3548.62,3662.42,3663.75,3529.23,5685333,7102410000.0
2013-12-04,3655.09,3712.57,3744.77,3650.31,6989712,8640180000.0
2013-12-05,3709.45,3664.0,3720.8,3660.94,6128906,7651930000.0
2013-12-06,3651.56,3614.23,3655.04,3600.01,4517460,5432610000.0
2013-12-09,3629.62,3652.95,3652.95,3629.62,3712916,4902060000.0
2013-12-10,3655.96,3659.3,3671.23,3635.71,4705591,5602380000.0
2013-12-11,3649.51,3619.54,3649.51,3588.25,4864316,5622810000.0
