date,open,close,high,low,volume,amount
2021-03-29,4384.8,4362.18,4419.55,4319.77,1555985936,42951166720.0
2021-03-30,4363.23,4438.0,4458.2,4342.13,1417899872,43043900672.0
2021-03-31,4429.07,4378.46,4432.92,4340.83,1193887648,37886578176.0
2021-04-01,4409.69,4470.3,4486.6,4408.19,1280962960,37620938240.0
2021-04-02,4501.54,4530.06,4557.31,4475.6,1356251728,39413052416.0
2021-04-06,4572.44,4536.08,4585.71,4498.96,1239607664,37924719104.0
2021-04-07,4557.3,4481.44,4557.3,4430.46,1563126992,42900387840.0
2021-04-08,4450.3,4467.89,4499.21,4415.65,1241701488,32673824256.0
2021-04-09,4462.65,4386.05,4464.38,4372.1,1148661968,33541722112.0
2021-04-12,4415.42,4259.12,4428.82,4240.74,1376127440,41054961152.0
2021-04-13,4249.33,4286.26,4351.16,4249.33,946017712,30967751168.0
2021-04-14,4300.73,4390.31,4400.94,4300.73,974800224,33327998208.0
2021-04-15,4373.85,4397.07,4406.84,4330.06,857528848,29729436160.0
2021-04-16,4420.49,4367.2,4420.73,4312.69,926089680,30318706944.0
2021-04-19,4361.02,4587.5,4592.87,4339.26,1653728336,51149285120.0
2021-04-20,4558.07,4617.02,4672.17,4550.01,1465429760,47190323200.0
2021-04-21,4592.38,4619.72,4636.49,4540.64,1319904688,39922467328.0
2021-04-22,4663.62,4627.81,4670.85,4575.82,1334857424,37556668160.0
2021-04-23,4629.07,4703.82,4727.69,4623.17,1542724192,41016759296.0
2021-04-26,4721.55,4644.4,4795.69,4637.39,1903730288,55944411648.0
2021-04-27,4645.22,4614.89,4658.16,4555.69,1411383808,40325046272.0
2021-04-28,4616.28,4687.85,4699.57,4587.89,1365507968,44185332224.0
2021-04-29,4694.47,4693.99,4708.08,4633.84,1292207072,42313004800.0
2021-04-30,4674.67,4764.29,4799.34,4668.7,1559307392,53443514880.0
2021-05-06,4757.93,4772.8,4821.62,4681.57,1502370400,49063298816.0
2021-05-07,4776.28,4675.5,4836.57,4674.82,1796607456,47741294848.0
2021-05-10,4678.53,4684.07,4724.86,4633.33,1634028800,43584179968.0
2021-05-11,4626.36,4633.67,4645.34,4533.88,1421747008,37883481088.0
2021-05-12,4602.24,4634.26,4640.12,4555.7,1071526848,31975831296.0
2021-05-13,4566.72,4525.42,4580.36,4518.18,1200884224,34122257920.0
2021-05-14,4543.37,4644.75,4647.91,4492.59,1197607360,38680350976.0
2021-05-17,4638.45,4816.46,4830.71,4638.38,1428483920,50710189312.0
2021-05-18,4828.33,4820.17,4863.73,4800.36,1023180336,33283913216.0
2021-05-19,4798.7,4906.44,4918.53,4778.69,1363499888,41761925120.0
2021-05-20,4888.32,4863.48,4914.97,4828.18,1309459872,39993762304.0
2021-05-21,4904.18,4814.27,4934.95,4789.46,1108490240,38275971840.0
2021-05-24,4830.02,4834.91,4834.91,4751.18,1099908672,38656399104.0
2021-05-25,4828.54,4935.21,4935.21,4813.57,1216684192,45489396736.0
2021-05-26,4950.24,4897.14,4964.26,4893.36,1279584032,41070818816.0
2021-05-27,4886.52,4940.38,4954.56,4870.63,1486808032,50224308480.0
2021-05-28,4962.22,5032.81,5115.43,4962.22,1787004320,66250080256.0
2021-05-31,5084.2,5244.21,5247.81,5084.2,1785354016,70050820096.0
